First root.player = true
parent: 0
current.player: false
parent.id = 0, parent.coordinate: {8 8}, parent.value = 0
child.id = 4443, child.coordinate: {9 11}, child.value = 20088
child.id = 4444, child.coordinate: {9 12}, child.value = 20655
child.id = 4445, child.coordinate: {10 10}, child.value = 19845
child.id = 4446, child.coordinate: {10 11}, child.value = 26244
child.id = 4447, child.coordinate: {10 12}, child.value = 26244
child.id = 4448, child.coordinate: {11 10}, child.value = 26244
child.id = 4449, child.coordinate: {11 11}, child.value = 20088
child.id = 4450, child.coordinate: {11 12}, child.value = 26244
child.id = 4451, child.coordinate: {12 10}, child.value = 26244
child.id = 4452, child.coordinate: {12 11}, child.value = 26244
child.id = 4453, child.coordinate: {12 12}, child.value = 20655

parent: 39
current.player: true
parent.id = 39, parent.coordinate: {8 6}, parent.value = 19924
child.id = 4454, child.coordinate: {4 2}, child.value = 3138
child.id = 4455, child.coordinate: {4 3}, child.value = 4731
child.id = 4456, child.coordinate: {4 4}, child.value = 6692
child.id = 4457, child.coordinate: {4 5}, child.value = 14094
child.id = 4458, child.coordinate: {4 6}, child.value = 12416
child.id = 4459, child.coordinate: {4 7}, child.value = 14094
child.id = 4460, child.coordinate: {4 8}, child.value = 12420
child.id = 4461, child.coordinate: {4 9}, child.value = 14094
child.id = 4462, child.coordinate: {4 10}, child.value = 12416
child.id = 4463, child.coordinate: {5 2}, child.value = 7612
child.id = 4464, child.coordinate: {5 3}, child.value = 8364
child.id = 4465, child.coordinate: {5 4}, child.value = 13766
child.id = 4466, child.coordinate: {5 5}, child.value = 20408
child.id = 4467, child.coordinate: {5 6}, child.value = 20409
child.id = 4468, child.coordinate: {5 7}, child.value = 26244
child.id = 4469, child.coordinate: {5 8}, child.value = 21870
child.id = 4470, child.coordinate: {5 9}, child.value = 16031
child.id = 4471, child.coordinate: {5 10}, child.value = 26244
child.id = 4472, child.coordinate: {6 2}, child.value = 7612
child.id = 4473, child.coordinate: {6 3}, child.value = 9231
child.id = 4474, child.coordinate: {6 4}, child.value = 11346
child.id = 4475, child.coordinate: {6 5}, child.value = 26244
child.id = 4476, child.coordinate: {6 6}, child.value = 13603
child.id = 4477, child.coordinate: {6 7}, child.value = 26244
child.id = 4478, child.coordinate: {6 8}, child.value = 15550
child.id = 4479, child.coordinate: {6 9}, child.value = 20409
child.id = 4480, child.coordinate: {6 10}, child.value = 21870
child.id = 4481, child.coordinate: {7 2}, child.value = 7612
child.id = 4482, child.coordinate: {7 3}, child.value = 9231
child.id = 4483, child.coordinate: {7 4}, child.value = 13766
child.id = 4484, child.coordinate: {7 5}, child.value = 19763
child.id = 4485, child.coordinate: {7 6}, child.value = 19763
child.id = 4486, child.coordinate: {7 7}, child.value = 13281
child.id = 4487, child.coordinate: {7 8}, child.value = 21870
child.id = 4488, child.coordinate: {7 9}, child.value = 15550
child.id = 4489, child.coordinate: {7 10}, child.value = 26244
child.id = 4490, child.coordinate: {8 2}, child.value = 7338
child.id = 4491, child.coordinate: {8 3}, child.value = 8364
child.id = 4492, child.coordinate: {8 4}, child.value = 11346
child.id = 4493, child.coordinate: {8 5}, child.value = 19763
child.id = 4494, child.coordinate: {8 7}, child.value = 19737
child.id = 4495, child.coordinate: {8 9}, child.value = 1009016
child.id = 4496, child.coordinate: {8 10}, child.value = 1507247
child.id = 4497, child.coordinate: {9 2}, child.value = 7612
child.id = 4498, child.coordinate: {9 3}, child.value = 9231
child.id = 4499, child.coordinate: {9 4}, child.value = 13766
child.id = 4500, child.coordinate: {9 5}, child.value = 15467
child.id = 4501, child.coordinate: {9 6}, child.value = 14010
child.id = 4502, child.coordinate: {9 7}, child.value = 8967103
child.id = 4503, child.coordinate: {9 8}, child.value = 8973341
child.id = 4504, child.coordinate: {9 10}, child.value = 19845
child.id = 4505, child.coordinate: {10 2}, child.value = 7612
child.id = 4506, child.coordinate: {10 3}, child.value = 9231
child.id = 4507, child.coordinate: {10 4}, child.value = 11714
child.id = 4508, child.coordinate: {10 5}, child.value = 26244
child.id = 4509, child.coordinate: {10 6}, child.value = 4494690
child.id = 4510, child.coordinate: {10 7}, child.value = 26244
child.id = 4511, child.coordinate: {10 8}, child.value = 4488291
child.id = 4512, child.coordinate: {10 9}, child.value = 19845
child.id = 4513, child.coordinate: {10 10}, child.value = 19845
child.id = 4514, child.coordinate: {11 2}, child.value = 7612
child.id = 4515, child.coordinate: {11 3}, child.value = 8610
child.id = 4516, child.coordinate: {11 4}, child.value = 13766
child.id = 4517, child.coordinate: {11 5}, child.value = 2261358
child.id = 4518, child.coordinate: {11 6}, child.value = 20655
child.id = 4519, child.coordinate: {11 7}, child.value = 20088
child.id = 4520, child.coordinate: {11 8}, child.value = 2261358
child.id = 4521, child.coordinate: {11 9}, child.value = 14499
child.id = 4522, child.coordinate: {11 10}, child.value = 26244
child.id = 4523, child.coordinate: {12 2}, child.value = 7462
child.id = 4524, child.coordinate: {12 3}, child.value = 9231
child.id = 4525, child.coordinate: {12 4}, child.value = 385556
child.id = 4526, child.coordinate: {12 5}, child.value = 26244
child.id = 4527, child.coordinate: {12 6}, child.value = 16605
child.id = 4528, child.coordinate: {12 7}, child.value = 26244
child.id = 4529, child.coordinate: {12 8}, child.value = 1141614
child.id = 4530, child.coordinate: {12 9}, child.value = 20655
child.id = 4531, child.coordinate: {12 10}, child.value = 22194
child.id = 4532, child.coordinate: {4 11}, child.value = 14094
child.id = 4533, child.coordinate: {4 12}, child.value = 12420
child.id = 4534, child.coordinate: {5 11}, child.value = 21870
child.id = 4535, child.coordinate: {5 12}, child.value = 26244
child.id = 4536, child.coordinate: {6 11}, child.value = 26244
child.id = 4537, child.coordinate: {6 12}, child.value = 20409
child.id = 4538, child.coordinate: {7 11}, child.value = 19924
child.id = 4539, child.coordinate: {7 12}, child.value = 26244
child.id = 4540, child.coordinate: {8 11}, child.value = 2261358
child.id = 4541, child.coordinate: {8 12}, child.value = 1141614
child.id = 4542, child.coordinate: {9 11}, child.value = 20088
child.id = 4543, child.coordinate: {9 12}, child.value = 20655
child.id = 4544, child.coordinate: {10 11}, child.value = 26244
child.id = 4545, child.coordinate: {10 12}, child.value = 26244
child.id = 4546, child.coordinate: {11 11}, child.value = 20088
child.id = 4547, child.coordinate: {11 12}, child.value = 26244
child.id = 4548, child.coordinate: {12 11}, child.value = 26244
child.id = 4549, child.coordinate: {12 12}, child.value = 20655

parent: 40
current.player: true
parent.id = 40, parent.coordinate: {8 7}, parent.value = 19763
child.id = 4550, child.coordinate: {4 3}, child.value = 4079
child.id = 4551, child.coordinate: {4 4}, child.value = 6692
child.id = 4552, child.coordinate: {4 5}, child.value = 14094
child.id = 4553, child.coordinate: {4 6}, child.value = 14094
child.id = 4554, child.coordinate: {4 7}, child.value = 12416
child.id = 4555, child.coordinate: {4 8}, child.value = 12420
child.id = 4556, child.coordinate: {4 9}, child.value = 14094
child.id = 4557, child.coordinate: {4 10}, child.value = 14094
child.id = 4558, child.coordinate: {4 11}, child.value = 12416
child.id = 4559, child.coordinate: {5 3}, child.value = 9231
child.id = 4560, child.coordinate: {5 4}, child.value = 11531
child.id = 4561, child.coordinate: {5 5}, child.value = 20408
child.id = 4562, child.coordinate: {5 6}, child.value = 26244
child.id = 4563, child.coordinate: {5 7}, child.value = 20409
child.id = 4564, child.coordinate: {5 8}, child.value = 21870
child.id = 4565, child.coordinate: {5 9}, child.value = 21866
child.id = 4566, child.coordinate: {5 10}, child.value = 20409
child.id = 4567, child.coordinate: {5 11}, child.value = 21870
child.id = 4568, child.coordinate: {6 3}, child.value = 9231
child.id = 4569, child.coordinate: {6 4}, child.value = 13766
child.id = 4570, child.coordinate: {6 5}, child.value = 19924
child.id = 4571, child.coordinate: {6 6}, child.value = 19923
child.id = 4572, child.coordinate: {6 7}, child.value = 19924
child.id = 4573, child.coordinate: {6 8}, child.value = 21870
child.id = 4574, child.coordinate: {6 9}, child.value = 14089
child.id = 4575, child.coordinate: {6 10}, child.value = 21870
child.id = 4576, child.coordinate: {6 11}, child.value = 26244
child.id = 4577, child.coordinate: {7 3}, child.value = 9231
child.id = 4578, child.coordinate: {7 4}, child.value = 13766
child.id = 4579, child.coordinate: {7 5}, child.value = 26244
child.id = 4580, child.coordinate: {7 6}, child.value = 19763
child.id = 4581, child.coordinate: {7 7}, child.value = 13281
child.id = 4582, child.coordinate: {7 8}, child.value = 15389
child.id = 4583, child.coordinate: {7 9}, child.value = 15550
child.id = 4584, child.coordinate: {7 10}, child.value = 26244
child.id = 4585, child.coordinate: {7 11}, child.value = 19924
child.id = 4586, child.coordinate: {8 3}, child.value = 8579
child.id = 4587, child.coordinate: {8 4}, child.value = 11531
child.id = 4588, child.coordinate: {8 5}, child.value = 19924
child.id = 4589, child.coordinate: {8 6}, child.value = 19763
child.id = 4590, child.coordinate: {8 9}, child.value = 345221
child.id = 4591, child.coordinate: {8 10}, child.value = 511352
child.id = 4592, child.coordinate: {8 11}, child.value = 767232
child.id = 4593, child.coordinate: {9 3}, child.value = 9231
child.id = 4594, child.coordinate: {9 4}, child.value = 13766
child.id = 4595, child.coordinate: {9 5}, child.value = 21866
child.id = 4596, child.coordinate: {9 6}, child.value = 14010
child.id = 4597, child.coordinate: {9 7}, child.value = 8967103
child.id = 4598, child.coordinate: {9 8}, child.value = 8966942
child.id = 4599, child.coordinate: {9 10}, child.value = 19845
child.id = 4600, child.coordinate: {9 11}, child.value = 20088
child.id = 4601, child.coordinate: {10 3}, child.value = 9231
child.id = 4602, child.coordinate: {10 4}, child.value = 13766
child.id = 4603, child.coordinate: {10 5}, child.value = 20088
child.id = 4604, child.coordinate: {10 6}, child.value = 4500846
child.id = 4605, child.coordinate: {10 7}, child.value = 20088
child.id = 4606, child.coordinate: {10 8}, child.value = 4494447
child.id = 4607, child.coordinate: {10 9}, child.value = 13689
child.id = 4608, child.coordinate: {10 10}, child.value = 19845
child.id = 4609, child.coordinate: {10 11}, child.value = 26244
child.id = 4610, child.coordinate: {11 3}, child.value = 9231
child.id = 4611, child.coordinate: {11 4}, child.value = 11903
child.id = 4612, child.coordinate: {11 5}, child.value = 2261358
child.id = 4613, child.coordinate: {11 6}, child.value = 26244
child.id = 4614, child.coordinate: {11 7}, child.value = 14499
child.id = 4615, child.coordinate: {11 8}, child.value = 2261358
child.id = 4616, child.coordinate: {11 9}, child.value = 20088
child.id = 4617, child.coordinate: {11 10}, child.value = 20655
child.id = 4618, child.coordinate: {11 11}, child.value = 20088
child.id = 4619, child.coordinate: {12 3}, child.value = 8781
child.id = 4620, child.coordinate: {12 4}, child.value = 385556
child.id = 4621, child.coordinate: {12 5}, child.value = 26244
child.id = 4622, child.coordinate: {12 6}, child.value = 20655
child.id = 4623, child.coordinate: {12 7}, child.value = 22194
child.id = 4624, child.coordinate: {12 8}, child.value = 1141614
child.id = 4625, child.coordinate: {12 9}, child.value = 20655
child.id = 4626, child.coordinate: {12 10}, child.value = 26244
child.id = 4627, child.coordinate: {12 11}, child.value = 22194
child.id = 4628, child.coordinate: {4 12}, child.value = 12420
child.id = 4629, child.coordinate: {5 12}, child.value = 26244
child.id = 4630, child.coordinate: {6 12}, child.value = 20409
child.id = 4631, child.coordinate: {7 12}, child.value = 26244
child.id = 4632, child.coordinate: {8 12}, child.value = 1141614
child.id = 4633, child.coordinate: {9 12}, child.value = 20655
child.id = 4634, child.coordinate: {10 12}, child.value = 26244
child.id = 4635, child.coordinate: {11 12}, child.value = 26244
child.id = 4636, child.coordinate: {12 12}, child.value = 20655

parent: 41
current.player: true
parent.id = 41, parent.coordinate: {8 9}, parent.value = 15471
child.id = 4637, child.coordinate: {4 5}, child.value = 12416
child.id = 4638, child.coordinate: {4 6}, child.value = 14094
child.id = 4639, child.coordinate: {4 7}, child.value = 14094
child.id = 4640, child.coordinate: {4 8}, child.value = 12420
child.id = 4641, child.coordinate: {4 9}, child.value = 12416
child.id = 4642, child.coordinate: {4 10}, child.value = 14094
child.id = 4643, child.coordinate: {4 11}, child.value = 14094
child.id = 4644, child.coordinate: {4 12}, child.value = 12420
child.id = 4645, child.coordinate: {4 13}, child.value = 12416
child.id = 4646, child.coordinate: {5 5}, child.value = 20408
child.id = 4647, child.coordinate: {5 6}, child.value = 20409
child.id = 4648, child.coordinate: {5 7}, child.value = 26244
child.id = 4649, child.coordinate: {5 8}, child.value = 21870
child.id = 4650, child.coordinate: {5 9}, child.value = 20409
child.id = 4651, child.coordinate: {5 10}, child.value = 26244
child.id = 4652, child.coordinate: {5 11}, child.value = 21870
child.id = 4653, child.coordinate: {5 12}, child.value = 20409
child.id = 4654, child.coordinate: {5 13}, child.value = 21866
child.id = 4655, child.coordinate: {6 5}, child.value = 26244
child.id = 4656, child.coordinate: {6 6}, child.value = 19923
child.id = 4657, child.coordinate: {6 7}, child.value = 19924
child.id = 4658, child.coordinate: {6 8}, child.value = 21870
child.id = 4659, child.coordinate: {6 9}, child.value = 19924
child.id = 4660, child.coordinate: {6 10}, child.value = 21870
child.id = 4661, child.coordinate: {6 11}, child.value = 19924
child.id = 4662, child.coordinate: {6 12}, child.value = 20409
child.id = 4663, child.coordinate: {6 13}, child.value = 26244
child.id = 4664, child.coordinate: {7 5}, child.value = 26244
child.id = 4665, child.coordinate: {7 6}, child.value = 26244
child.id = 4666, child.coordinate: {7 7}, child.value = 19762
child.id = 4667, child.coordinate: {7 8}, child.value = 15389
child.id = 4668, child.coordinate: {7 9}, child.value = 15389
child.id = 4669, child.coordinate: {7 10}, child.value = 19763
child.id = 4670, child.coordinate: {7 11}, child.value = 19924
child.id = 4671, child.coordinate: {7 12}, child.value = 26244
child.id = 4672, child.coordinate: {7 13}, child.value = 26244
child.id = 4673, child.coordinate: {8 5}, child.value = 20408
child.id = 4674, child.coordinate: {8 6}, child.value = 19923
child.id = 4675, child.coordinate: {8 7}, child.value = 19762
child.id = 4676, child.coordinate: {8 10}, child.value = 13364
child.id = 4677, child.coordinate: {8 11}, child.value = 20088
child.id = 4678, child.coordinate: {8 12}, child.value = 20655
child.id = 4679, child.coordinate: {8 13}, child.value = 22194
child.id = 4680, child.coordinate: {9 5}, child.value = 21866
child.id = 4681, child.coordinate: {9 6}, child.value = 20409
child.id = 4682, child.coordinate: {9 7}, child.value = 8973502
child.id = 4683, child.coordinate: {9 8}, child.value = 8966942
child.id = 4684, child.coordinate: {9 10}, child.value = 13446
child.id = 4685, child.coordinate: {9 11}, child.value = 20088
child.id = 4686, child.coordinate: {9 12}, child.value = 20655
child.id = 4687, child.coordinate: {9 13}, child.value = 22194
child.id = 4688, child.coordinate: {10 5}, child.value = 26244
child.id = 4689, child.coordinate: {10 6}, child.value = 4500846
child.id = 4690, child.coordinate: {10 7}, child.value = 20088
child.id = 4691, child.coordinate: {10 8}, child.value = 4494447
child.id = 4692, child.coordinate: {10 9}, child.value = 19845
child.id = 4693, child.coordinate: {10 10}, child.value = 19845
child.id = 4694, child.coordinate: {10 11}, child.value = 20088
child.id = 4695, child.coordinate: {10 12}, child.value = 26244
child.id = 4696, child.coordinate: {10 13}, child.value = 26244
child.id = 4697, child.coordinate: {11 5}, child.value = 2261358
child.id = 4698, child.coordinate: {11 6}, child.value = 20655
child.id = 4699, child.coordinate: {11 7}, child.value = 20088
child.id = 4700, child.coordinate: {11 8}, child.value = 2261358
child.id = 4701, child.coordinate: {11 9}, child.value = 20088
child.id = 4702, child.coordinate: {11 10}, child.value = 26244
child.id = 4703, child.coordinate: {11 11}, child.value = 20088
child.id = 4704, child.coordinate: {11 12}, child.value = 20655
child.id = 4705, child.coordinate: {11 13}, child.value = 26244
child.id = 4706, child.coordinate: {12 5}, child.value = 22194
child.id = 4707, child.coordinate: {12 6}, child.value = 20655
child.id = 4708, child.coordinate: {12 7}, child.value = 26244
child.id = 4709, child.coordinate: {12 8}, child.value = 1141614
child.id = 4710, child.coordinate: {12 9}, child.value = 20655
child.id = 4711, child.coordinate: {12 10}, child.value = 26244
child.id = 4712, child.coordinate: {12 11}, child.value = 26244
child.id = 4713, child.coordinate: {12 12}, child.value = 20655
child.id = 4714, child.coordinate: {12 13}, child.value = 22194
child.id = 4715, child.coordinate: {4 4}, child.value = 6692
child.id = 4716, child.coordinate: {5 4}, child.value = 13766
child.id = 4717, child.coordinate: {6 4}, child.value = 13766
child.id = 4718, child.coordinate: {7 4}, child.value = 13766
child.id = 4719, child.coordinate: {8 4}, child.value = 12092
child.id = 4720, child.coordinate: {9 4}, child.value = 13766
child.id = 4721, child.coordinate: {10 4}, child.value = 13766
child.id = 4722, child.coordinate: {11 4}, child.value = 13766
child.id = 4723, child.coordinate: {12 4}, child.value = 385556

parent: 42
current.player: true
parent.id = 42, parent.coordinate: {8 10}, parent.value = 15714
child.id = 4724, child.coordinate: {4 6}, child.value = 12416
child.id = 4725, child.coordinate: {4 7}, child.value = 14094
child.id = 4726, child.coordinate: {4 8}, child.value = 12420
child.id = 4727, child.coordinate: {4 9}, child.value = 14094
child.id = 4728, child.coordinate: {4 10}, child.value = 12416
child.id = 4729, child.coordinate: {4 11}, child.value = 14094
child.id = 4730, child.coordinate: {4 12}, child.value = 12420
child.id = 4731, child.coordinate: {4 13}, child.value = 14094
child.id = 4732, child.coordinate: {4 14}, child.value = 6360
child.id = 4733, child.coordinate: {5 6}, child.value = 26244
child.id = 4734, child.coordinate: {5 7}, child.value = 20409
child.id = 4735, child.coordinate: {5 8}, child.value = 21870
child.id = 4736, child.coordinate: {5 9}, child.value = 21866
child.id = 4737, child.coordinate: {5 10}, child.value = 20409
child.id = 4738, child.coordinate: {5 11}, child.value = 21870
child.id = 4739, child.coordinate: {5 12}, child.value = 26244
child.id = 4740, child.coordinate: {5 13}, child.value = 20409
child.id = 4741, child.coordinate: {5 14}, child.value = 13438
child.id = 4742, child.coordinate: {6 6}, child.value = 19923
child.id = 4743, child.coordinate: {6 7}, child.value = 26244
child.id = 4744, child.coordinate: {6 8}, child.value = 15550
child.id = 4745, child.coordinate: {6 9}, child.value = 20409
child.id = 4746, child.coordinate: {6 10}, child.value = 15550
child.id = 4747, child.coordinate: {6 11}, child.value = 26244
child.id = 4748, child.coordinate: {6 12}, child.value = 19924
child.id = 4749, child.coordinate: {6 13}, child.value = 26244
child.id = 4750, child.coordinate: {6 14}, child.value = 13438
child.id = 4751, child.coordinate: {7 6}, child.value = 26244
child.id = 4752, child.coordinate: {7 7}, child.value = 19762
child.id = 4753, child.coordinate: {7 8}, child.value = 21870
child.id = 4754, child.coordinate: {7 9}, child.value = 9069
child.id = 4755, child.coordinate: {7 10}, child.value = 19763
child.id = 4756, child.coordinate: {7 11}, child.value = 19763
child.id = 4757, child.coordinate: {7 12}, child.value = 26244
child.id = 4758, child.coordinate: {7 13}, child.value = 26244
child.id = 4759, child.coordinate: {7 14}, child.value = 13438
child.id = 4760, child.coordinate: {8 6}, child.value = 20408
child.id = 4761, child.coordinate: {8 7}, child.value = 19923
child.id = 4762, child.coordinate: {8 9}, child.value = 123820
child.id = 4763, child.coordinate: {8 11}, child.value = 19845
child.id = 4764, child.coordinate: {8 12}, child.value = 20088
child.id = 4765, child.coordinate: {8 13}, child.value = 20655
child.id = 4766, child.coordinate: {8 14}, child.value = 12088
child.id = 4767, child.coordinate: {9 6}, child.value = 20409
child.id = 4768, child.coordinate: {9 7}, child.value = 8973502
child.id = 4769, child.coordinate: {9 8}, child.value = 8973341
child.id = 4770, child.coordinate: {9 10}, child.value = 13446
child.id = 4771, child.coordinate: {9 11}, child.value = 13689
child.id = 4772, child.coordinate: {9 12}, child.value = 20655
child.id = 4773, child.coordinate: {9 13}, child.value = 22194
child.id = 4774, child.coordinate: {9 14}, child.value = 13438
child.id = 4775, child.coordinate: {10 6}, child.value = 4500846
child.id = 4776, child.coordinate: {10 7}, child.value = 26244
child.id = 4777, child.coordinate: {10 8}, child.value = 4494447
child.id = 4778, child.coordinate: {10 9}, child.value = 19845
child.id = 4779, child.coordinate: {10 10}, child.value = 13689
child.id = 4780, child.coordinate: {10 11}, child.value = 26244
child.id = 4781, child.coordinate: {10 12}, child.value = 20088
child.id = 4782, child.coordinate: {10 13}, child.value = 26244
child.id = 4783, child.coordinate: {10 14}, child.value = 13438
child.id = 4784, child.coordinate: {11 6}, child.value = 26244
child.id = 4785, child.coordinate: {11 7}, child.value = 20088
child.id = 4786, child.coordinate: {11 8}, child.value = 2261358
child.id = 4787, child.coordinate: {11 9}, child.value = 20088
child.id = 4788, child.coordinate: {11 10}, child.value = 20655
child.id = 4789, child.coordinate: {11 11}, child.value = 20088
child.id = 4790, child.coordinate: {11 12}, child.value = 26244
child.id = 4791, child.coordinate: {11 13}, child.value = 20655
child.id = 4792, child.coordinate: {11 14}, child.value = 13438
child.id = 4793, child.coordinate: {12 6}, child.value = 20655
child.id = 4794, child.coordinate: {12 7}, child.value = 26244
child.id = 4795, child.coordinate: {12 8}, child.value = 1141614
child.id = 4796, child.coordinate: {12 9}, child.value = 20655
child.id = 4797, child.coordinate: {12 10}, child.value = 22194
child.id = 4798, child.coordinate: {12 11}, child.value = 26244
child.id = 4799, child.coordinate: {12 12}, child.value = 20655
child.id = 4800, child.coordinate: {12 13}, child.value = 26244
child.id = 4801, child.coordinate: {12 14}, child.value = 12088
child.id = 4802, child.coordinate: {4 4}, child.value = 6692
child.id = 4803, child.coordinate: {4 5}, child.value = 14094
child.id = 4804, child.coordinate: {5 4}, child.value = 13766
child.id = 4805, child.coordinate: {5 5}, child.value = 20408
child.id = 4806, child.coordinate: {6 4}, child.value = 13766
child.id = 4807, child.coordinate: {6 5}, child.value = 26244
child.id = 4808, child.coordinate: {7 4}, child.value = 13766
child.id = 4809, child.coordinate: {7 5}, child.value = 26244
child.id = 4810, child.coordinate: {8 4}, child.value = 12092
child.id = 4811, child.coordinate: {8 5}, child.value = 21870
child.id = 4812, child.coordinate: {9 4}, child.value = 13766
child.id = 4813, child.coordinate: {9 5}, child.value = 21866
child.id = 4814, child.coordinate: {10 4}, child.value = 13766
child.id = 4815, child.coordinate: {10 5}, child.value = 26244
child.id = 4816, child.coordinate: {11 4}, child.value = 13766
child.id = 4817, child.coordinate: {11 5}, child.value = 2261358
child.id = 4818, child.coordinate: {12 4}, child.value = 385556
child.id = 4819, child.coordinate: {12 5}, child.value = 26244

parent: 43
current.player: true
parent.id = 43, parent.coordinate: {8 11}, parent.value = 20655
child.id = 4820, child.coordinate: {4 7}, child.value = 12416
child.id = 4821, child.coordinate: {4 8}, child.value = 12420
child.id = 4822, child.coordinate: {4 9}, child.value = 14094
child.id = 4823, child.coordinate: {4 10}, child.value = 14094
child.id = 4824, child.coordinate: {4 11}, child.value = 12416
child.id = 4825, child.coordinate: {4 12}, child.value = 12420
child.id = 4826, child.coordinate: {4 13}, child.value = 14094
child.id = 4827, child.coordinate: {4 14}, child.value = 8038
child.id = 4828, child.coordinate: {4 15}, child.value = 3833
child.id = 4829, child.coordinate: {5 7}, child.value = 26244
child.id = 4830, child.coordinate: {5 8}, child.value = 16035
child.id = 4831, child.coordinate: {5 9}, child.value = 21866
child.id = 4832, child.coordinate: {5 10}, child.value = 26244
child.id = 4833, child.coordinate: {5 11}, child.value = 16035
child.id = 4834, child.coordinate: {5 12}, child.value = 26244
child.id = 4835, child.coordinate: {5 13}, child.value = 21866
child.id = 4836, child.coordinate: {5 14}, child.value = 11203
child.id = 4837, child.coordinate: {5 15}, child.value = 8985
child.id = 4838, child.coordinate: {6 7}, child.value = 26244
child.id = 4839, child.coordinate: {6 8}, child.value = 21870
child.id = 4840, child.coordinate: {6 9}, child.value = 14089
child.id = 4841, child.coordinate: {6 10}, child.value = 21870
child.id = 4842, child.coordinate: {6 11}, child.value = 19924
child.id = 4843, child.coordinate: {6 12}, child.value = 20409
child.id = 4844, child.coordinate: {6 13}, child.value = 19924
child.id = 4845, child.coordinate: {6 14}, child.value = 13438
child.id = 4846, child.coordinate: {6 15}, child.value = 8985
child.id = 4847, child.coordinate: {7 7}, child.value = 19762
child.id = 4848, child.coordinate: {7 8}, child.value = 21870
child.id = 4849, child.coordinate: {7 9}, child.value = 15550
child.id = 4850, child.coordinate: {7 10}, child.value = 19763
child.id = 4851, child.coordinate: {7 11}, child.value = 13443
child.id = 4852, child.coordinate: {7 12}, child.value = 19763
child.id = 4853, child.coordinate: {7 13}, child.value = 26244
child.id = 4854, child.coordinate: {7 14}, child.value = 13438
child.id = 4855, child.coordinate: {7 15}, child.value = 8985
child.id = 4856, child.coordinate: {8 7}, child.value = 20408
child.id = 4857, child.coordinate: {8 9}, child.value = 345057
child.id = 4858, child.coordinate: {8 10}, child.value = 68524
child.id = 4859, child.coordinate: {8 12}, child.value = 19845
child.id = 4860, child.coordinate: {8 13}, child.value = 20088
child.id = 4861, child.coordinate: {8 14}, child.value = 11575
child.id = 4862, child.coordinate: {8 15}, child.value = 8535
child.id = 4863, child.coordinate: {9 7}, child.value = 8973502
child.id = 4864, child.coordinate: {9 8}, child.value = 8973341
child.id = 4865, child.coordinate: {9 10}, child.value = 13446
child.id = 4866, child.coordinate: {9 11}, child.value = 13689
child.id = 4867, child.coordinate: {9 12}, child.value = 14256
child.id = 4868, child.coordinate: {9 13}, child.value = 22194
child.id = 4869, child.coordinate: {9 14}, child.value = 13438
child.id = 4870, child.coordinate: {9 15}, child.value = 8985
child.id = 4871, child.coordinate: {10 7}, child.value = 26244
child.id = 4872, child.coordinate: {10 8}, child.value = 4494447
child.id = 4873, child.coordinate: {10 9}, child.value = 13689
child.id = 4874, child.coordinate: {10 10}, child.value = 19845
child.id = 4875, child.coordinate: {10 11}, child.value = 20088
child.id = 4876, child.coordinate: {10 12}, child.value = 26244
child.id = 4877, child.coordinate: {10 13}, child.value = 20088
child.id = 4878, child.coordinate: {10 14}, child.value = 13438
child.id = 4879, child.coordinate: {10 15}, child.value = 8985
child.id = 4880, child.coordinate: {11 7}, child.value = 20088
child.id = 4881, child.coordinate: {11 8}, child.value = 2255769
child.id = 4882, child.coordinate: {11 9}, child.value = 20088
child.id = 4883, child.coordinate: {11 10}, child.value = 26244
child.id = 4884, child.coordinate: {11 11}, child.value = 14499
child.id = 4885, child.coordinate: {11 12}, child.value = 26244
child.id = 4886, child.coordinate: {11 13}, child.value = 26244
child.id = 4887, child.coordinate: {11 14}, child.value = 11575
child.id = 4888, child.coordinate: {11 15}, child.value = 8985
child.id = 4889, child.coordinate: {12 7}, child.value = 22194
child.id = 4890, child.coordinate: {12 8}, child.value = 1141614
child.id = 4891, child.coordinate: {12 9}, child.value = 20655
child.id = 4892, child.coordinate: {12 10}, child.value = 26244
child.id = 4893, child.coordinate: {12 11}, child.value = 22194
child.id = 4894, child.coordinate: {12 12}, child.value = 20655
child.id = 4895, child.coordinate: {12 13}, child.value = 26244
child.id = 4896, child.coordinate: {12 14}, child.value = 13438
child.id = 4897, child.coordinate: {12 15}, child.value = 8535
child.id = 4898, child.coordinate: {4 4}, child.value = 6692
child.id = 4899, child.coordinate: {4 5}, child.value = 14094
child.id = 4900, child.coordinate: {4 6}, child.value = 14094
child.id = 4901, child.coordinate: {5 4}, child.value = 13766
child.id = 4902, child.coordinate: {5 5}, child.value = 20408
child.id = 4903, child.coordinate: {5 6}, child.value = 26244
child.id = 4904, child.coordinate: {6 4}, child.value = 13766
child.id = 4905, child.coordinate: {6 5}, child.value = 26244
child.id = 4906, child.coordinate: {6 6}, child.value = 19923
child.id = 4907, child.coordinate: {7 4}, child.value = 13766
child.id = 4908, child.coordinate: {7 5}, child.value = 26244
child.id = 4909, child.coordinate: {7 6}, child.value = 26244
child.id = 4910, child.coordinate: {8 4}, child.value = 12092
child.id = 4911, child.coordinate: {8 5}, child.value = 21870
child.id = 4912, child.coordinate: {8 6}, child.value = 21870
child.id = 4913, child.coordinate: {9 4}, child.value = 13766
child.id = 4914, child.coordinate: {9 5}, child.value = 21866
